_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
557,167248412,17223951,14,2017-11-19T04:15:00,"2100 Block S 18th St Pittsburgh, PA 15203",N,South Side Slopes,3,CRIM MISCHIEF,3304 Criminal Mischief.,1706,3,4,-79.9800799747041,40.4213242411873
558,167257934,17224075,14,2017-11-19T11:38:00,"100 Block 44th St Pittsburgh, PA 15201",N,Central Lawrenceville,2,CRIM MISCHIEF,3304 Criminal Mischief.,901,7,2,-79.9628138784687,40.473481220987
559,167259788,17224126,14,2017-11-19T13:10:00,"100 Block S 21st St Pittsburgh, PA 15203",N,South Side Flats,3,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1702,3,4,-79.9763611360564,40.4282763339177
560,168424408,17237347,99,2017-12-09T18:20:00,"500 Block Penn Ave Pittsburgh, PA 15222",N,Central Business District,2,LOST PROPERTY,9504 Lost Property,201,6,6,-80.0041126549526,40.4422730865488
561,168425178,17237390,99,2017-12-09T17:40:00,"500 Block Rosedale St Pittsburgh, PA 15221",N,Homewood South,5,AIDED CASE,9497 Aided Case,1304,9,2,-79.8872098405258,40.4492302851275
562,168425749,17237375,0,2017-12-09T19:11:00,"2100 Block Federal Ext N Pittsburgh, PA 15214",N,Perry South,1,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): CYF assistance,2614,6,1,-80.0095680250398,40.4643145550368
563,168426125,17237407,99,2017-12-09T20:09:00,"600 Block W North Ave Pittsburgh, PA 15212",N,Central North Side,1,MISCELLANEOUS FIRE VEH INVEST CONTINUED,9122 Miscellaneous Fire Vehicle Investigation to Continue,2206,1,1,-79.9999476362785,40.456938679071
577,167246118,17223799,0,2017-11-19T00:23:00,"600 Block Hale St Pittsburgh, PA 15221",N,Homewood South,5,99,8106 Shots Fired,1304,,,-79.8845361845806,40.4461978836652
564,168426380,17237422,99,2017-12-09T21:01:00,"7200 Block Frankstown Ave Pittsburgh, PA 15208",Y,Homewood South,5,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1303,9,2,-79.8962537433279,40.4573293365139
565,168436580,17237524,99,2017-12-10T00:30:00,"600 Block Brownsville Rd Pittsburgh, PA 15210",N,Knoxville,3,AIDED CASE,9497 Aided Case,3001,,,-79.9902885349064,40.4103764212323
566,168441248,17237599,23,2017-12-10T01:37:00,"1500 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,PUBLIC DRUNKENESS,5505 Public Drunkenness / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,1702,3,4,-79.9833067062384,40.4286848326994
567,168443810,17237596,27,2017-12-10T02:24:00,"200 Block Kirkpatrick St Pittsburgh, PA 15219",N,Terrace Village,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,511,6,3,-79.9750079749655,40.4437174400343
568,168444338,17237630,99,2017-12-10T03:25:00,"1000 Block 5th Ave Pittsburgh, PA 15219",N,Bluff,2,LOST PROPERTY,9504 Lost Property,103,6,3,-79.9908363519755,40.4385648058716
569,168447610,17237162,6,2017-12-09T11:30:00,"800 Block Ivy St Pittsburgh, PA 15232",N,Shadyside,4,THEFT FROM AUTO,3934 Theft from Vehicle,703,8,2,-79.9322424410673,40.4516536089108
570,168454368,17237675,99,2017-12-10T07:15:00,"5600 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1115,9,2,-79.9302749065095,40.4630119315126
571,168456737,17237801,6,2017-12-10T12:00:00,"6600 Block Jackson St Pittsburgh, PA 15206",N,Highland Park,5,THEFT FROM AUTO,3934 Theft from Vehicle,1106,7,2,-79.9118987567839,40.4740861578949
572,168461162,17237851,99,2017-12-09T17:00:00,"1100 Block Greenfield Ave Pittsburgh, PA 15217",N,Greenfield,4,LOST PROPERTY,9504 Lost Property,1517,5,3,-79.9299986778982,40.4216016218305
573,168462117,17237877,0,2017-12-10T15:10:00,"5th Ave & N Craig St Pittsburgh, PA 15213",N,North Oakland,4,99,9999 9999 - (Misc. Incident): ,404,8,3,-79.9490294583155,40.4469357856504
574,167239033,17223559,14,2017-11-18T17:23:00,Overlook Dr,N,Squirrel Hill South,4,CRIM MISCHIEF,3304 Criminal Mischief.,1413,,,0.0,0.0
575,167241378,17223631,6,2017-11-18T19:00:00,"1100 Block Banksville Rd Pittsburgh, PA 15216",N,Banksville,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2023,2,5,-80.030268069432,40.4199104382686
576,167241675,17223677,27,2017-11-18T20:30:00,"Case Way & Spring St Pittsburgh, PA 15210",N,Arlington,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1603,3,4,-79.9710679312984,40.4159088896553
578,167253915,17224033,99,2017-11-19T09:44:00,"Brighton Rd & Island Ave Pittsburgh, PA 15212",N,California-Kirkbride,1,FOUND PROPERTY,9489 Found Property,2507,6,1,-80.0227072254793,40.4637829397488
579,-2770006773,17224074,27,2017-11-19T09:00:00,"500 Block 52nd St Pittsburgh, PA 15201",N,Upper Lawrenceville,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1011,7,2,-79.9529197042003,40.4792597511673
580,167256889,17224066,99,2017-11-18T20:00:00,"100 Block Art Rooney Ave Pittsburgh, PA 15212",N,North Shore,1,LOST PROPERTY,9504 Lost Property,2205,1,6,-80.0163162286534,40.4463146527231
581,-2839001980,17224108,27,2017-11-19T12:40:00,"N Highland Ave & East Liberty Blvd Pittsburgh, PA 15206",N,East Liberty,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1113,9,2,-79.9227310418319,40.4660114037435
582,167259898,17224132,10,2017-11-19T13:49:00,"Liberty Ave & 9th St Pittsburgh, PA 15222",N,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault.,201,6,6,-79.9979736554079,40.442936570177
583,167266201,17224210,10,2017-11-19T04:30:00,"1200 Block Muldowney Ave Pittsburgh, PA 15207",Y,Lincoln Place,4,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING / 2902 Unlawful Restraint. / 9093 Indirect Criminal Contempt",3102,5,3,-79.9155333565512,40.368721134376
584,168376599,17236326,99,2017-12-08T11:00:00,"200 Block Lelia St Pittsburgh, PA 15211",Y,Mount Washington,3,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1915,2,5,-80.0102998489126,40.4218218971121
585,168396836,17236128,10,2017-12-08T00:58:00,"1400 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304 Criminal Mischief.",1702,3,4,-79.9840309787249,40.4286485876937
586,168400924,17236746,0,2017-12-08T20:50:00,"S 18th St & Josephine St Pittsburgh, PA 15203",N,South Side Slopes,3,99,3111 Obedience to Traffic-Control Devices. / 3736 Reckless Driving / 3112 Traffic-Control Signals. / 3323 Stop Signs and Yield Signs. / 3362 Maximum Speed Limits. / 3733 Fleeing or Attempting to Elude Police Officer / 3301 Driving on Right Side of Roadway. / 3334 Turning Movements and Required Signals. / 3361  Driving Vehicle at Safe Speed. / 3308 One-Way Roadways and Rotary Traffic Islands.,1706,3,4,-79.9797331949983,40.4249097617811
587,168405413,17236891,99,2017-12-09T01:19:00,"2700 Block Shady Ave Pittsburgh, PA 15217",Y,Squirrel Hill South,4,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1414,8,3,-79.9211635002316,40.4457723626192
588,168407419,17234030,9,2017-12-05T00:50:00,"50 Block 11th St Pittsburgh, PA 15222",N,Central Business District,2,FORGERY,4101 Forgery.,201,3,4,-79.9876722276364,40.428959529577
589,168407884,17236946,10,2017-12-09T01:30:00,"1800 Block Bentley Dr Pittsburgh, PA 15219",N,Terrace Village,2,SIMPLE ASSAULT,2701 Simple Assault.,511,6,3,-79.9741076864369,40.4408471471782
590,168408384,17236845,99,2017-12-09T01:29:00,"700 Block Loretta St Pittsburgh, PA 15217",N,Greenfield,4,AIDED CASE,9497 Aided Case,1517,5,3,-79.933340627864,40.4210113096428
591,168418713,17237122,10,2017-12-09T11:20:00,"8100 Block Frankstown Ave Pittsburgh, PA 15221",Y,East Hills,5,HARRASSMENT,2709(a) Harassment.,1306,9,2,-79.8833560459703,40.4552368573627
592,168419502,17237144,6,2017-12-09T04:30:00,"300 Block Mc Kee Pl Pittsburgh, PA 15213",N,Central Oakland,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,405,3,3,-79.9577185747433,40.4383085909453
593,-3148000245,17237146,6,2017-12-08T22:00:00,"2500 Block West liberty Ave Pittsburgh, PA 15226",N,Brookline,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,1919,4,5,-80.0254934352975,40.3991846491471
594,168420999,17236152,14,2017-12-08T01:30:00,"1600 Block Smallman St Pittsburgh, PA 15222",N,Strip District,2,CRIM MISCHIEF,3304 Criminal Mischief.,203,7,6,-79.987646691015,40.4495661874603
595,-3065001172,17237234,99,2017-12-09T15:10:00,"100 Block 7th St Pittsburgh, PA 15222",N,Central Business District,2,FALSE BURGLAR ALARM,9488 False  Burglar Alarm,201,6,6,-80.0009934753331,40.444136782158
596,168421607,17236153,0,2017-12-08T01:04:00,"1600 Block Smallman St Pittsburgh, PA 15222",N,Strip District,2,99,5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,203,7,6,-79.987646691015,40.4495661874603
597,167349675,17225066,99,2017-11-20T23:36:00,"200 Block Rochelle St Pittsburgh, PA 15210",N,Knoxville,3,MENTAL 201/302,9498 302 (Mental),3001,3,4,-79.9906227901737,40.4150508194823
598,167352034,17225068,99,2017-11-20T23:35:00,"4400 Block Centre Ave Pittsburgh, PA 15213",N,North Oakland,4,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),403,8,3,-79.953579312914,40.4511779478131
599,167357904,17224696,6,2017-11-20T13:00:00,"5600 Block Rural St Pittsburgh, PA 15206",N,East Liberty,5,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,1115,9,2,-79.9293790446445,40.4655513636889
600,167359170,17225175,4,2017-11-21T06:35:00,"1000 Block Sheffield St Pittsburgh, PA 15233",Y,Manchester,1,AGG-ASSAULT,2702 Aggravated Assault. / 2705 Recklessly Endangering Another Person.,2107,6,1,-80.0197957525676,40.4541033184564
601,167365033,17225228,6,2017-11-21T07:30:00,"700 Block S Millvale Ave Pittsburgh, PA 15213",N,Bloomfield,5,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,804,7,2,-79.9476839668529,40.4559799325334
602,167365539,17225226,5,2017-11-21T09:28:00,"200 Block Moore Ave Pittsburgh, PA 15210",N,Knoxville,3,BURGLARY,3502 Burglary.,3001,3,4,-79.9903907406204,40.4113366858949
603,167365706,17225242,10,2017-11-20T19:00:00,"100 Block Overbeck St Pittsburgh, PA 15212",N,Spring Hill-City View,1,HARRASSMENT,2709 Harassment (Non-Specific),2620,1,1,-79.9971901479293,40.4651063874638
604,-2814002118,17225245,99,2017-11-21T09:55:00,"Allegheny Sq E Pittsburgh, PA 15212",N,Allegheny Center,1,FALSE BURGLAR ALARM,9488 False  Burglar Alarm,2204,1,6,-80.0180147392204,40.4489542492981
605,167366210,17221809,10,2017-11-14T12:54:00,"200 Block S Graham St Pittsburgh, PA 15206",N,Friendship,5,SIMPLE ASSAULT,2701 Simple Assault.,807,9,2,-79.9363706114274,40.4628999596803
606,167369911,17225259,27,2017-11-20T09:00:00,"5800 Block Centre Ave Pittsburgh, PA 15232",N,Shadyside,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,705,8,2,-79.9314665483654,40.4576275398444
607,167373327,17225279,11,2017-11-19T23:59:00,"100 Block Banksville Pl Pittsburgh, PA 15216",N,Banksville,6,IDENTITY THEFT,4120 Identity Theft,2023,2,5,-80.0341900990276,40.4173907047975
608,167377344,17225301,11,2017-11-20T12:00:00,"200 Block Wood St Pittsburgh, PA 15222",N,Central Business District,2,THEFT BY DECEPTION,3922 Theft by Deception.,201,6,6,-80.001860345619,40.4384254612298
609,167380182,17224715,5,2017-11-20T01:23:00,"1400 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,BURGLARY,3502 Burglary.,1702,3,4,-79.9840309787249,40.4286485876937
610,-2917015283,17225223,17,2017-11-21T00:45:00,Zone 1,Y,,1,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
611,167381453,17224566,6,2017-11-20T09:25:00,"1700 Block Leolyn St Pittsburgh, PA 15210",N,Carrick,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,2902,4,4,-79.9860861403745,40.3989717806795
612,168467321,17237920,0,2017-12-10T18:00:00,"3000 Block Zephyr Ave Pittsburgh, PA 15204",N,Sheraden,6,99,9999 9999 - (Misc. Incident): ,2018,2,5,-80.0534241214199,40.4563693057835
613,168467453,17237960,99,2017-12-10T18:54:00,"7200 Block Bennett St Pittsburgh, PA 15208",N,Homewood South,5,MENTAL 201/302,9498 302 (Mental),1303,9,2,-79.8966647773342,40.4564076854104
614,168469141,17238001,99,2017-12-10T20:20:00,"2100 Block Hazeldell St Pittsburgh, PA 15210",N,Carrick,3,AIDED CASE,9497 Aided Case,2902,4,4,-79.985308141205,40.3926766232188
615,168469990,17238059,6,2017-12-10T22:00:00,"5700 Block Bartlett St Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1413,5,3,-79.9249619969335,40.4356473153578
616,168470025,17238051,9,2017-12-10T21:47:00,"3600 Block Blvd Of The Allies Pittsburgh, PA 15213",N,Central Oakland,4,FORGERY,4101 Forgery.,406,3,3,-79.9542286096392,40.4342994575259
617,168477184,17238147,10,2017-12-11T01:49:00,"4400 Block Browns Hill Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,RECKLESSLY ENDANGER ANOTH PER,2705 Recklessly Endangering Another Person. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 5503 Disorderly Conduct.,1414,5,3,-79.9270331651525,40.4194905263279
618,168477496,17238195,29,2017-12-11T04:06:00,"200 Block Ridge Ave Pittsburgh, PA 15212",N,Allegheny Center,1,RUNAWAYS - JUVENILE,029 Missing Juvenile,2204,1,1,-80.0087388960023,40.4520422126639
619,168489120,17238248,10,2017-12-11T08:00:00,"2700 Block Homehurst Ave Pittsburgh, PA 15234",N,Overbrook,3,HARRASSMENT,2709 Harassment (Non-Specific),3207,4,4,-80.0013661844,40.3774914024614
620,168496308,17238286,6,2017-12-10T15:00:00,"300 Block 37th St Pittsburgh, PA 15201",N,Lower Lawrenceville,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,603,7,2,-79.9625810050107,40.4643769974352
621,168500868,17238334,6,2017-12-09T12:00:00,"Hatteras St & Gardner St Pittsburgh, PA 15212",N,Troy Hill,1,THEFT FROM AUTO,3934 Theft from Vehicle,2406,1,1,-79.985662580902,40.4621061144627
622,168526380,17238452,0,2017-12-11T16:00:00,"1600 Block Belasco Ave Pittsburgh, PA 15216",N,Beechview,6,99,9999 (Misc. Local Ordinance): possible squatter - occupant in condemed property,1916,4,5,-80.0276427058881,40.4103508750544
623,168547820,17238665,29,2017-12-11T21:06:00,"200 Block Ridge Ave Pittsburgh, PA 15212",N,Allegheny Center,1,RUNAWAYS - JUVENILE,029 Missing Juvenile,2204,1,1,-80.0087388960023,40.4520422126639
624,167042758,17221166,27,2017-11-15T10:25:00,"2000 Block Wyandotte St Pittsburgh, PA 15219",N,Crawford-Roberts,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,305,6,3,-79.9774671102683,40.4382244912412
625,167045324,17221186,0,2017-11-15T10:56:00,"100 Block Whipple St Pittsburgh, PA 15218",N,Swisshelm Park,4,99,9999 9999 - (Misc. Incident): Scam Phone Call,1411,5,3,-79.9017572267363,40.4196814385457
626,167047903,17221205,6,2017-11-15T11:40:00,"5800 Block Alderson St Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1414,5,3,-79.923278430006,40.4289316587765
627,167051361,17221227,0,2017-11-15T12:35:00,"1200 Block Amanda St Pittsburgh, PA 15210",N,Carrick,3,99,9999 9999 - (Misc. Incident): Civil Contractor Complaint,2902,4,4,-79.9893821498265,40.4041800172917
628,167062528,17221326,11,2017-11-13T00:01:00,"600 Block East Ohio St Pittsburgh, PA 15212",N,East Allegheny,1,THEFT BY DECEPTION,3922 Theft by Deception. / 4105(a)(1) Bad Checks,2304,1,1,-79.9989747580949,40.453969822993
629,167096219,17221503,4,2017-11-15T19:06:00,"500 Block Larimer Ave Pittsburgh, PA 15206",Y,Larimer,5,AGG-ASSAULT,2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness / 5503 Disorderly Conduct. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,1204,9,2,-79.91445677406,40.4652297251809
630,167105452,17221661,99,2017-11-16T00:09:00,"W Carson St & I-376 Ramp Pittsburgh, PA 15203",Y,South Shore,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 3361  Driving Vehicle at Safe Speed.,1921,2,5,-80.0132499573331,40.4377700032425
631,167105963,17221681,18,2017-11-16T01:02:00,"Woods Run Ave & Mc Clure Ave Pittsburgh, PA 15212",Y,Brighton Heights,1,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,2703,1,1,-80.0351178989533,40.4750909697935
632,167110198,17221636,27,2017-11-15T23:03:00,"2600 Block Chartiers Ave Pittsburgh, PA 15204",N,Sheraden,6,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2018,2,5,-80.0504792104448,40.4513236780694
633,167118874,17221833,14,2017-11-16T04:00:00,"1500 Block Broadhead St Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,CRIM MISCHIEF,3304 Criminal Mischief.,1202,9,2,-79.8935398610161,40.4676716162018
634,168210183,17234943,18,2017-12-06T11:50:00,"4300 Block Murray Ave Pittsburgh, PA 15217",Y,Greenfield,4,STOLEN PROPERTY - OTHER,13(a)(31) Marijuana: Possession Small Amount / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3316(a) use of interactive wireless communications devices for text-based communications while operating motor vehicles prohibited,1517,5,3,-79.9290581611956,40.4217706648274
635,168233779,17229820,0,2017-11-16T12:00:00,"900 Block Agnew Rd Pittsburgh, PA 15227",Y,Hays,3,99,2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,3101,5,3,-79.9661893296349,40.4002390628243
636,168237474,17228940,10,2017-11-25T20:35:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Central Business District,2,SIMPLE ASSAULT,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2701 Simple Assault.",201,6,6,-79.9963009852286,40.4346965877756
637,167259953,17224147,27,2017-11-19T13:15:00,"800 Block Delmont Ave Pittsburgh, PA 15210",N,Beltzhoover,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1809,3,4,-80.0041121883687,40.4157361517641
638,167264532,17224240,10,2017-11-19T17:16:00,"1300 Block Goettmann St Pittsburgh, PA 15212",Y,Troy Hill,1,SIMPLE ASSAULT,2701 Simple Assault.,2406,1,1,-79.9897822929415,40.4581454565511
639,167268148,17224260,99,2017-11-19T18:15:00,"200 Block Dilworth St Pittsburgh, PA 15211",Y,Mount Washington,3,MENTAL 201/302,9498 302 (Mental),1914,2,5,-80.0132564750657,40.4256073770911
640,167268983,17224329,14,2017-11-19T20:40:00,"2500 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,CRIM MISCHIEF,3304 Criminal Mischief.,2904,4,4,-79.9811478284775,40.3866845364801
641,167276288,17224423,15,2017-11-20T01:01:00,"Woodland Ave & Plough St Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3334 Turning Movements and Required Signals.,2715,1,1,-80.0332498982768,40.4684807424005
642,167291870,17224523,6,2017-11-20T07:00:00,"3600 Block Colby St Pittsburgh, PA 15214",N,Summer Hill,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2612,1,1,-80.0050506520871,40.4863602396269
643,167335942,17224819,11,2017-11-18T15:00:00,"4600 Block Homeridge Dr Pittsburgh, PA 15120",N,New Homestead,4,CREDIT CARDS,4106 Access Device Fraud,3103,5,3,-79.9197093018691,40.3880591549865
644,167340589,17224844,99,2017-11-14T12:30:00,"S Craig St & Forbes Ave Pittsburgh, PA 15213",N,North Oakland,4,LOST PROPERTY,9504 Lost Property,404,8,3,-79.9486542818502,40.4444400814391
645,168463643,17237914,99,2017-12-10T17:22:00,"100 Block Rochelle St Pittsburgh, PA 15210",N,Knoxville,3,FOUND PROPERTY,9489 Found Property,3001,3,4,-79.9880836858542,40.4151210743021
646,168466531,17237942,0,2017-12-10T18:23:00,"100 Block Crestline Pl Pittsburgh, PA 15221",N,East Hills,5,99,9999 9999 - (Misc. Incident): ,1306,9,2,-79.8761755719058,40.4515326914666
647,168467121,17237935,6,2017-12-10T18:15:00,"100 Block 44th St Pittsburgh, PA 15201",N,Central Lawrenceville,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,901,7,2,-79.9628138784687,40.473481220987
648,168467274,17237923,99,2017-12-10T18:08:00,"4200 Block Geneva St Pittsburgh, PA 15201",N,Central Business District,2,FOUND PROPERTY,9489 Found Property,201,7,2,-79.9557195557037,40.4670100236034
650,168475339,17238079,99,2017-12-10T22:40:00,"3300 Block Allendorf St Pittsburgh, PA 15204",N,Sheraden,6,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2022,2,5,-80.0651255738308,40.4549650024139
651,167274135,17224340,10,2017-11-19T22:08:00,"1300 Block Jeffers St Pittsburgh, PA 15204",Y,Sheraden,6,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 5506 Loitering and Prowling at Night / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION",2022,2,5,-80.0651535038177,40.4538415518075
